700nm,710nm,717nm,725nm,732nm,740nm,743nm,748nm,751nm,753nm,758nm,763nm,768nm,780nm,792nm,798nm,805nm,815nm,830nm,850nm
0.1384117125328306,0.14986647494934072,0.16036667383114167,0.1757351467399594,0.19033996882100981,0.21286766824014638,0.22260421629417998,0.23997727262588697,0.2508592969215716,0.2581139797853613,0.2739597344615337,0.2882781874821713,0.30374211674446,0.3388700548217577,0.36464327025890547,0.38526184260862373,0.4009166845778541,0.42172616963451426,0.464872441403369,0.5049641098611545
0.13463728699393218,0.1457796831589473,0.1559935463102111,0.17094292783160633,0.18514948294200057,0.2070628620665302,0.21653389880679302,0.23343319965706588,0.24401847601383023,0.2510753269183398,0.26648897494661067,0.2804169701528795,0.2954592049756498,0.3296292198816961,0.35469961125298,0.3747559243500072,0.38998386577552774,0.4102258854753052,0.45219557769686197,0.49119396427441475
0.10907786463760326,0.11810499826278423,0.12637987075253343,0.13849127503298456,0.15000087040509028,0.1677542332012795,0.17542729678268332,0.1891184494475411,0.19769422639146303,0.20341141102074428,0.2158989458689113,0.2271828629003875,0.23936949329438179,0.26705270307827006,0.28736375373492723,0.303612594260253,0.3159496768813336,0.3323489696337457,0.36635117295526065,0.397946140643394
0.12388429503507364,0.13413678841728666,0.14353490735098187,0.15729033597211764,0.17036226503443921,0.1905255020194581,0.19924012139433914,0.21478973635736218,0.22452960507046452,0.23102285087919938,0.24520546672459406,0.2580210834523603,0.2718619495183478,0.303302929223801,0.32637103933378026,0.34482552742176364,0.35883726837745467,0.3774626313551417,0.4160803564281439,0.4519640832658894
0.08832165371241657,0.09563103195068554,0.10233129533576542,0.1121380444721096,0.12145750172590253,0.1358326122611648,0.14204558376369342,0.15313147409173467,0.1600753834180902,0.16470465630232717,0.17481596286526593,0.18395268566310213,0.1938203462847652,0.21623577288212334,0.2326818739182285,0.24583875474711264,0.25582823833941354,0.2691069421389355,0.2966389335030819,0.32222175733702324
0.0720272480024511,0.07798812369920567,0.08345225975456404,0.09144976798104308,0.09904988449440517,0.11077294003135583,0.11583968437359722,0.12488034584700833,0.13054317775892518,0.1343183990335364,0.14256427708071356,0.1500153717016568,0.15806255389227544,0.17634257269565615,0.18975454301335395,0.2004841192675122,0.20863064938641007,0.2194595735688476,0.24191220535995647,0.2627752702985975
0.06985228864544864,0.07563316770576163,0.08093230684438188,0.08868831958363514,0.09605894038553421,0.10742800253748308,0.11234174973874912,0.12110941631355716,0.12660125142085452,0.1302624748257194,0.13825935752581905,0.1454854563512103,0.15328964308263282,0.17101767220092598,0.18402465008663021,0.19443023239519364,0.20233076711095468,0.21283269740385666,0.2346073418643689,0.25484041857546436
0.09515209552591355,0.10302675170736848,0.11024518654036881,0.12081035025048749,0.1308505368818425,0.1463373607053705,0.1530308184596072,0.16497404700148047,0.17245497037386265,0.1774422526221174,0.18833552700646342,0.19817884723328205,0.20880963307824618,0.23295857870137457,0.25067655510964815,0.26485093623626704,0.27561296635092203,0.28991859174723184,0.3195797966973787,0.3471410933324709
0.12883114685153244,0.13949303486683168,0.1492664322141893,0.16357113196804912,0.17716503918755566,0.19813341895097747,0.20719602376398183,0.223366553920519,0.23349534753505327,0.24024787661140945,0.2549968216992401,0.26832418171836414,0.28271773053901805,0.31541418711926905,0.33940343515369237,0.358594833581231,0.3731660805354733,0.3925351770966003,0.4326949552875607,0.47001156334110805
0.12746720187604135,0.13801621168647238,0.1476861373460341,0.16183939217502905,0.1752893796833286,0.19603576564384292,0.20500242398270926,0.22100175552852963,0.2310233148484391,0.2377043543950454,0.252297151299475,0.26548341356251376,0.27972457680659557,0.312074873558584,0.3358101456320538,0.35479836329082964,0.3692153433650853,0.38837937785403503,0.42811398147332513,0.46503551580983365
