700nm,710nm,717nm,725nm,732nm,740nm,743nm,748nm,751nm,753nm,758nm,763nm,768nm,780nm,792nm,798nm,805nm,815nm,830nm,850nm
0.2204752100434824,0.20958325101502492,0.2027320954521079,0.19599562137306092,0.19059007706099873,0.18410520741852715,0.18176407544890674,0.17852492640007508,0.1756412779742512,0.17421107352091372,0.17081491716993427,0.1673831667866091,0.16396749608768096,0.15616174691795504,0.14824188276363143,0.14439920549935317,0.1409917192830121,0.1351489904209393,0.12873149802927455,0.12090027205543458
0.19032827399890348,0.1811435349901514,0.17540593760098738,0.1698243670807916,0.16541162753755473,0.16014016619497942,0.15824855360397533,0.15567188755784475,0.15332238679951302,0.15217552075208401,0.1494322279788103,0.1466403594247078,0.14387460085307438,0.13755232827714198,0.13103355022491808,0.12795887912351556,0.1252028243125516,0.12042175007666983,0.11546348949294144,0.10928009723590047
0.2242090742102073,0.2133315432795739,0.20652561721226723,0.19988838634659686,0.19461566340327974,0.1883173642610298,0.18605544490454334,0.18296397858324812,0.1801612160340001,0.1787886168522417,0.1755116787042224,0.17218223763634313,0.16888054754464896,0.1613335364662069,0.1535787321138915,0.149898195614526,0.14660715912070685,0.14091057194770829,0.13491176574417696,0.127467130846186
0.21289312358004187,0.20231899301255807,0.19565755833642437,0.18909197757997723,0.18381864674489948,0.1774748203008605,0.17517921426551475,0.1719906260569245,0.16916615400101362,0.16775933439991092,0.16442280063307296,0.16105656949801633,0.15770227228985226,0.15003747615530985,0.14229197361149198,0.13850826605038888,0.1351613188694385,0.12944201464260266,0.12309996488887531,0.11540067626873922
0.251272173407438,0.2387072829164074,0.23077640236154834,0.22293653510803338,0.21661417981659703,0.20900000867161278,0.2062403683057629,0.20239178338915403,0.19900388079587406,0.19730939539073555,0.19329824686464758,0.1892589708571129,0.18522903595961715,0.1760210270829912,0.1667557800559026,0.16219586096274438,0.15817357787176856,0.15132130253553763,0.14361030448349332,0.13429922818901321
0.23010041109130067,0.2189250219944076,0.21193034876457548,0.20510568709062332,0.19966749145647064,0.19318240786007856,0.1908552464294791,0.18767422571119244,0.1847938170238464,0.18338336867322025,0.18001834443378234,0.1766003983243403,0.17321068241699272,0.1654623072975416,0.15750195783014867,0.1537217480514041,0.15034268005006554,0.14449136547961586,0.13829628641331584,0.1306107109333309
0.2495327858302721,0.23725815530519795,0.22954666222590484,0.22197885147241267,0.21590062614081024,0.20863483817325365,0.20601879723461933,0.2024124102003779,0.19918890519921523,0.1975966632500743,0.19381283436922966,0.1899843491645459,0.18617774602332707,0.17747775897378137,0.16861788212146925,0.16434518104506568,0.16054824503548404,0.15401515741356708,0.1468819616859544,0.13813587125059165
0.24382530653273965,0.23197698667878075,0.22455972222634354,0.21732100205771573,0.21153114507676138,0.2046447335287894,0.2021770616351857,0.1988057754445503,0.19575522698668432,0.1942628192127126,0.19070458643118654,0.18709075569083713,0.18350713887556463,0.17531519385810732,0.1668951119155407,0.16289844519740632,0.1593258190128018,0.1531324353933626,0.14654086238907288,0.13835933448428261
0.23169570839820977,0.22001863227160312,0.21263202847541043,0.20530543383451194,0.1993952914197004,0.19224418655661626,0.18964276850407275,0.18599462796874003,0.18280477882414578,0.18119949888482265,0.1774052502789317,0.17359257960728577,0.16978256118486054,0.1610782390345547,0.1523703480393227,0.148043472522164,0.14423968506457488,0.1377925394385507,0.13045201785746235,0.12165186179609751
0.24655636393949054,0.2345038259992384,0.2269457263495411,0.21954939781671878,0.21363336742876812,0.20656811299125416,0.20402805604562219,0.20054048187147772,0.1974035420098707,0.19586040289001638,0.19218613727503983,0.1884615517770678,0.18476278246486566,0.17630865809303137,0.16766302334028524,0.16352425610090027,0.15983597218810133,0.1534709042387435,0.1466256432093766,0.13818594401428122
